"Exp_label","Mouse_number","Vaccine","Sex","Day","Exp_Date","Rep_Num","Cell_Type","Unit","Measurement_type","Value"
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","A: Number of cell events",96425
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","B: Number of bead events",971
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Cells/µL",59582.9042224511
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Total cells in sample",5958290.42224511
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD4 T cells (% live lymphocytes)",24.2
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD4 T cells",1441906.28218332
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","Tetramer+  (% CD4)",1.35
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of tetramer+ cells",19465.7348094748
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","Ly6C+ FOXP3- Teff (% tetramer)",1.87
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of Ly6C+ FOXP3- Teff cells",364.009240937178
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3+ CCR6- Th1 (% Teff)",73.2
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3+ CCR6- Th1 (% tetramer)",1.37
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of Th1 cells",266.680566889804
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6- Th2 (% Teff)",20.3
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6- Th2 (% tetramer)",0.38
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of Th2 cells",73.9697922760041
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6+ Th17 (% Teff)",0.81
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6+ Th17 (% tetramer)",0.015
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of Th17",2.91986022142122
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD44+ CD62L- TEM (% tetramer)",91.5
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of TEM cells",17811.1473506694
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD44+ CD62L+ TCM (% tetramer)",8.2
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of TCM cells",1596.19025437693
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","PD-1+ CXCR5+ BCL6+ TFH (% tetramer)",60
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of TFH cells",11679.4408856849
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of cell events",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of bead events",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Cell/bead ratio",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Cells in total sample vol",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Total sample vol (µL)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD8 T cells (% of live lymphocytes)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD8 T cells",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","Tetramer+ (% of CD8)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- memory (% tetramer)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- memory",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L+ CX3CR1- TCM (% memory)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ CD62L+ CX3CR1- KLRG1- TCM (% tetramer)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number CD127+ CD62L+ CX3CR1-KLRG1- TCM",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","PD-1+ CXCR5+ TFH like (% memory)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ PD-1+ CXCR5+ KLRG1- TFH like (% tetramer)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of CXCR5+ PD-1+ CD127+ KLRG1- TFH like",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","TCF1+ SLAMF6+ Tsl (% memory)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tsl (% tetramer)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tsl cells",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ TCF1+ SLAMF6+ CD62L+ Tscm (% tetramer)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of Tscm",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","KLRG1+ CD127- effector (% tetramer)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of KLRG1+ CD127- effector",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L- CX3CR1hi TEM (% memory)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L- CX3CR1hi TEM (% tetramer)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number CD62L- CX3CR1hi TEM",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","PD-1+ CXCR5+ TFH like (% tetramer)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of CXCR5+ PD-1+ TFH like",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (%TCM)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","TCF1+ SLAMF6+ Tscm (% TCM)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm cells",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD8 (% live lymphocytes)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD8",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","Tetramer+ (% CD8 T cells)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L+ CX3CR1- TCM (% of memory)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L+ CX3CR1 TCM ( % of tetramer)",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD62L+ CX3CR1- TCM",NA
"11166","11166","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ PD-1+ CXCR5+ Tfh like (% tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","A: Number of cell events",78368
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","B: Number of bead events",976
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Cells/µL",48177.0491803279
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Total cells in sample",4817704.91803279
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD4 T cells (% live lymphocytes)",31.6
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD4 T cells",1522394.75409836
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","Tetramer+  (% CD4)",0.81
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of tetramer+ cells",12331.3975081967
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","Ly6C+ FOXP3- Teff (% tetramer)",1.83
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of Ly6C+ FOXP3- Teff cells",225.6645744
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3+ CCR6- Th1 (% Teff)",71.9
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3+ CCR6- Th1 (% tetramer)",1.32
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of Th1 cells",162.774447108197
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6- Th2 (% Teff)",28.1
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6- Th2 (% tetramer)",0.51
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of Th2 cells",62.8901272918033
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6+ Th17 (% Teff)",0
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6+ Th17 (% tetramer)",0
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of Th17",0
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD44+ CD62L- TEM (% tetramer)",87.8
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of TEM cells",10826.9670121967
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD44+ CD62L+ TCM (% tetramer)",11.5
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of TCM cells",1418.11071344262
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","PD-1+ CXCR5+ BCL6+ TFH (% tetramer)",46.2
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of TFH cells",5697.10564878688
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of cell events",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of bead events",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Cell/bead ratio",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Cells in total sample vol",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Total sample vol (µL)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD8 T cells (% of live lymphocytes)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD8 T cells",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","Tetramer+ (% of CD8)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- memory (% tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- memory",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L+ CX3CR1- TCM (% memory)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ CD62L+ CX3CR1- KLRG1- TCM (% tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number CD127+ CD62L+ CX3CR1-KLRG1- TCM",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","PD-1+ CXCR5+ TFH like (% memory)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ PD-1+ CXCR5+ KLRG1- TFH like (% tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of CXCR5+ PD-1+ CD127+ KLRG1- TFH like",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","TCF1+ SLAMF6+ Tsl (% memory)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tsl (% tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tsl cells",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ TCF1+ SLAMF6+ CD62L+ Tscm (% tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of Tscm",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","KLRG1+ CD127- effector (% tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of KLRG1+ CD127- effector",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L- CX3CR1hi TEM (% memory)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L- CX3CR1hi TEM (% tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number CD62L- CX3CR1hi TEM",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","PD-1+ CXCR5+ TFH like (% tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of CXCR5+ PD-1+ TFH like",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (%TCM)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","TCF1+ SLAMF6+ Tscm (% TCM)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm cells",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD8 (% live lymphocytes)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD8",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","Tetramer+ (% CD8 T cells)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L+ CX3CR1- TCM (% of memory)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L+ CX3CR1 TCM ( % of tetramer)",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD62L+ CX3CR1- TCM",NA
"11167","11167","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ PD-1+ CXCR5+ Tfh like (% tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","A: Number of cell events",117400
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","B: Number of bead events",992
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Cells/µL",71008.064516129
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Total cells in sample",7100806.4516129
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD4 T cells (% live lymphocytes)",25.4
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD4 T cells",1803604.83870968
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","Tetramer+  (% CD4)",1.48
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of tetramer+ cells",26693.3516129032
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","Ly6C+ FOXP3- Teff (% tetramer)",2.24
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of Ly6C+ FOXP3- Teff cells",597.931076129032
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3+ CCR6- Th1 (% Teff)",88
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3+ CCR6- Th1 (% tetramer)",1.97
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of Th1 cells",525.859026774193
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6- Th2 (% Teff)",9.64
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6- Th2 (% tetramer)",0.22
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of Th2 cells",58.7253735483871
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6+ Th17 (% Teff)",0
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6+ Th17 (% tetramer)",0
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of Th17",0
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD44+ CD62L- TEM (% tetramer)",90.7
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of TEM cells",24210.8699129032
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD44+ CD62L+ TCM (% tetramer)",8.61
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of TCM cells",2298.29757387097
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","PD-1+ CXCR5+ BCL6+ TFH (% tetramer)",54
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of TFH cells",14414.4098709677
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of cell events",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of bead events",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Cell/bead ratio",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Cells in total sample vol",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Total sample vol (µL)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD8 T cells (% of live lymphocytes)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD8 T cells",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","Tetramer+ (% of CD8)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- memory (% tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- memory",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L+ CX3CR1- TCM (% memory)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ CD62L+ CX3CR1- KLRG1- TCM (% tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number CD127+ CD62L+ CX3CR1-KLRG1- TCM",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","PD-1+ CXCR5+ TFH like (% memory)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ PD-1+ CXCR5+ KLRG1- TFH like (% tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of CXCR5+ PD-1+ CD127+ KLRG1- TFH like",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","TCF1+ SLAMF6+ Tsl (% memory)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tsl (% tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tsl cells",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ TCF1+ SLAMF6+ CD62L+ Tscm (% tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of Tscm",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","KLRG1+ CD127- effector (% tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of KLRG1+ CD127- effector",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L- CX3CR1hi TEM (% memory)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L- CX3CR1hi TEM (% tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number CD62L- CX3CR1hi TEM",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","PD-1+ CXCR5+ TFH like (% tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of CXCR5+ PD-1+ TFH like",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (%TCM)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","TCF1+ SLAMF6+ Tscm (% TCM)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm cells",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD8 (% live lymphocytes)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD8",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","Tetramer+ (% CD8 T cells)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L+ CX3CR1- TCM (% of memory)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD62L+ CX3CR1 TCM ( % of tetramer)",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","number","Number of CD62L+ CX3CR1- TCM",NA
"11168","11168","TM","F",8,"2026-06-05",2,"CD4","percentage","CD127+ PD-1+ CXCR5+ Tfh like (% tetramer)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","A: Number of cell events",62384
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","B: Number of bead events",970
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Cells/µL",38588.0412371134
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Total cells in sample",3858804.12371134
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD4 T cells (% live lymphocytes)",25
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of CD4 T cells",964701.030927835
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","Tetramer+  (% CD4)",0.92
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of tetramer+ cells",8875.24948453608
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","Ly6C+ FOXP3- Teff (% tetramer)",4.89
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of Ly6C+ FOXP3- Teff cells",433.999699793814
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CXCR3+ CCR6- Th1 (% Teff)",81
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CXCR3+ CCR6- Th1 (% tetramer)",3.96
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of Th1 cells",351.459879587629
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6- Th2 (% Teff)",14.7
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6- Th2 (% tetramer)",0.72
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of Th2 cells",63.9017962886598
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6+ Th17 (% Teff)",0
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CXCR3- CCR6+ Th17 (% tetramer)",0
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of Th17",0
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD44+ CD62L- TEM (% tetramer)",81.3
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of TEM cells",7215.57783092783
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD44+ CD62L+ TCM (% tetramer)",17.6
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of TCM cells",1562.04390927835
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","PD-1+ CXCR5+ BCL6+ TFH (% tetramer)",35.8
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of TFH cells",3177.33931546392
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of cell events",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of bead events",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Cell/bead ratio",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Cells in total sample vol",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Total sample vol (µL)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD8 T cells (% of live lymphocytes)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of CD8 T cells",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","Tetramer+ (% of CD8)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- memory (% tetramer)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- memory",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD62L+ CX3CR1- TCM (% memory)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD127+ CD62L+ CX3CR1- KLRG1- TCM (% tetramer)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number CD127+ CD62L+ CX3CR1-KLRG1- TCM",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","PD-1+ CXCR5+ TFH like (% memory)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD127+ PD-1+ CXCR5+ KLRG1- TFH like (% tetramer)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of CXCR5+ PD-1+ CD127+ KLRG1- TFH like",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","TCF1+ SLAMF6+ Tsl (% memory)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tsl (% tetramer)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tsl cells",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD127+ TCF1+ SLAMF6+ CD62L+ Tscm (% tetramer)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of Tscm",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","KLRG1+ CD127- effector (% tetramer)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","number","Number of KLRG1+ CD127- effector",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD62L- CX3CR1hi TEM (% memory)",NA
"11158","11158","TM","M",8,"2026-06-05",2,"CD4","percentage","CD62L- CX3CR1hi TEM (% tetramer)",NA
